#wvl [um]      Flux [erg/s/cm]
10             17680.3528        
9.9990001      17227.6166        
9.9980004      13708.4771        
9.9970009      14632.0054        
9.996001599    16577.3213        
9.995002499    17864.7446        
9.994003598    18511.2812        
9.993004897    17898.0653        
9.992006395    15227.567         
9.991008093    17814.4079        
9.99000999     18226.4383        
9.989012087    16182.3566        
9.988014383    17861.6657        
9.987016878    16000.929         
9.986019573    18383.0304        
9.985022466    18011.3746        
9.984025559    18065.196         
9.983028851    17958.1009        
9.982032342    17181.1339        
9.981036032    15609.1206        
9.98003992     18068.6215        
9.979044008    18352.6243        
9.978048294    17956.5839        
9.977052779    17456.5297        
9.976057462    17946.9496        
9.975062344    17974.8593        
9.974067425    18232.0826        
9.973072704    17793.1627        
9.972078181    16811.0327        
9.971083857    17962.5689        
9.970089731    14816.7975        
9.969095803    18585.3474        
9.968102073    18312.5022        
9.967108542    17811.577         
9.966115208    15923.1702        
9.965122073    16663.2275        
9.964129135    16238.3104        
9.963136395    14782.0048        
9.962143853    17881.523         
9.961151509    18321.4728        
9.960159363    18249.9295        
9.959167414    16115.0393        
9.958175662    17944.7035        
9.957184108    18372.5349        
9.956192752    17768.2604        
9.955201593    18152.6152        
9.954210631    18379.5537        
9.953219867    17913.5339        
9.952229299    17337.8392        
9.951238929    16181.2708        
9.950248756    16816.8456        
9.94925878     18521.3971        
9.948269001    17263.1243        
9.947279419    18395.037         
9.946290034    17594.7766        
9.945300845    17669.0125        
9.944311854    18442.5642        
9.943323059    12396.8688        
9.94233446     18136.1505        
9.941346058    18504.5027        
9.940357853    17427.4864        
9.939369844    17435.2841        
9.938382031    18075.7164        
9.937394415    18316.4148        
9.936406995    15366.4913        
9.935419771    17511.1939        
9.934432744    18694.8409        
9.933445912    17359.9617        
9.932459277    17565.7501        
9.931472837    17619.3056        
9.930486594    16855.304         
9.929500546    17117.079         
9.928514694    15743.6413        
9.927529038    17849.6448        
9.926543578    17625.836         
9.925558313    16875.2889        
9.924573243    16894.2634        
9.92358837     18088.3029        
9.922603691    17529.1994        
9.921619208    17553.3308        
9.920634921    18018.9751        
9.919650828    17491.2783        
9.918666931    18015.8889        
9.917683229    15668.1342        
9.916699722    18209.2927        
9.915716411    18395.4564        
9.914733294    15633.1979        
9.913750372    16311.2163        
9.912767645    17058.0963        
9.911785112    15981.5933        
9.910802775    17816.7969        
9.909820632    18516.418         
9.908838684    18094.0752        
9.907856931    14470.3276        
9.906875372    17241.6918        
9.905894007    12235.0154        
9.904912837    16468.8786        
9.903931861    18433.2241        
9.902951079    18664.018         
9.901970492    16399.7407        
9.900990099    16395.9237        
9.9000099      15808.7578        
9.899029895    15710.7997        
9.898050084    10933.9187        
9.897070467    15590.6563        
9.896091044    13742.8005        
9.895111815    13419.9159        
9.894132779    14116.2988        
9.893153937    12351.12          
9.892175289    16027.1867        
9.891196835    17242.8365        
9.890218574    18460.6511        
9.889240506    9722.76841        
9.888262632    15372.6008        
9.887284952    14064.7403        
9.886307464    17512.6074        
9.88533017     12524.4214        
9.884353069    16355.5553        
9.883376161    17825.5204        
9.882399447    17150.783         
9.881422925    14467.1856        
9.880446596    18376.8913        
9.87947046     15640.806         
9.878494517    15703.7981        
9.877518767    17653.9948        
