#wvl [um]      Flux [erg/s/cm]
11             16319.7601        
10.9879133     10050.5795        
10.97585312    14149.3048        
10.9638194     10842.295         
10.95181203    12889.0716        
10.93983093    15522.814         
10.92787602    15448.9574        
10.91594721    9937.53611        
10.90404441    15335.8201        
10.89216754    12637.2721        
10.88031652    12987.386         
10.86849126    15242.4664        
10.85669167    15830.0454        
10.84491768    15000.8778        
10.83316919    14291.6454        
10.82144614    11887.9649        
10.80974843    15419.8939        
10.79807598    13764.3013        
10.78642871    15794.499         
10.77480654    15743.953         
10.76320939    14121.1522        
10.75163718    15809.9607        
10.74008983    13195.1485        
10.72856725    8989.97489        
10.71706937    13920.4741        
10.70559611    16058.275         
10.69414738    15756.2948        
10.68272312    14558.3421        
10.67132324    11979.7503        
10.65994767    10552.0754        
10.64859632    16551.4759        
10.63726912    15056.7464        
10.625966      15971.1189        
10.61468687    13259.4619        
10.60343166    16480.8641        
10.59220029    15094.5858        
10.58099269    8825.78779        
10.56980878    9101.48154        
10.55864849    12926.3282        
10.54751175    17099.9076        
10.53639847    11433.0011        
10.52530858    17238.4357        
10.51424202    9206.09764        
10.5031987     15914.0374        
10.49217856    15430.6166        
10.48118152    15916.6512        
10.4702075     13107.3922        
10.45925644    15931.0507        
10.44832827    13566.3098        
10.43742291    8901.19051        
10.42654028    16003.5485        
10.41568033    14036.3177        
10.40484298    9155.27811        
10.39402816    15142.9672        
10.38323579    16218.8155        
10.37246582    16783.3795        
10.36171816    15737.6219        
10.35099275    13600.2414        
10.34028953    17301.3689        
10.32960841    13250.5122        
10.31894934    14560.837         
10.30831225    16205.8602        
10.29769706    17403.1044        
10.28710371    17865.0085        
10.27653214    12525.9253        
10.26598227    17280.6719        
10.25545404    17401.1215        
10.24494738    17156.7921        
10.23446223    17987.8045        
10.22399851    17900.6468        
10.21355617    14617.7781        
10.20313515    17140.8276        
10.19273536    15814.8566        
10.18235675    12912.6468        
10.17199926    16817.1562        
10.16166282    15963.7353        
10.15134736    18176.6653        
10.14105283    17872.1622        
10.13077915    17863.7642        
10.12052627    17975.0023        
10.11029412    17449.4193        
10.10008264    17465.5052        
10.08989176    17685.7733        
10.07972143    17561.7433        
10.06957159    17102.1335        
10.05944216    17553.8848        
10.04933309    16959.5571        
10.03924432    10138.0459        
10.02917578    17803.5389        
10.01912743    17751.4109        
10.00909918    16877.6309        
9.999090992    17951.7284        
9.989102797    16420.3734        
9.979134537    18389.2915        
9.969186152    18582.1141        
9.959257583    15838.9816        
9.94934877     18561.1427        
9.939459655    17084.5609        
9.929590179    18012.1793        
9.919740283    17961.5104        
9.90990991     18138.9994        
9.900099001    17076.0714        
9.890307499    18487.1271        
9.880535345    18322.7368        
9.870782484    16671.7599        
9.861048857    17017.6307        
9.851334408    18418.824         
9.84163908     17554.836         
9.831962817    18807.1693        
9.822305563    18218.5338        
9.812667261    18035.9544        
9.803047857    18717.9189        
9.793447293    16299.1236        
9.783865516    16862.3227        
9.77430247     17274.387         
9.7647581      17213.2688        
9.755232352    18776.6004        
9.745725171    18415.1512        
9.736236502    17208.8825        
9.726766292    18721.8343        
9.717314488    18771.6222        
9.707881034    18764.411         
9.698465879    18326.829         
9.689068969    15819.6283        
9.67969025     17794.1422        
9.67032967     18145.3645        
9.660987177    14693.3967        
9.651662718    18561.6987        
9.642356241    18407.8896        
9.633067694    18842.984         
9.623797025    12558.5047        
9.614544183    17843.2214        
9.605309116    19119.5975        
9.596091774    18377.0576        
9.586892104    17100.7042        
9.577710057    18804.896         
9.568545581    19227.7513        
9.559398627    19002.8104        
9.550269144    19031.1359        
9.541157082    14395.96          
9.532062392    18307.7719        
9.522985023    17906.8637        
9.513924926    17285.3193        
9.504882053    14965.5615        
9.495856354    16798.4976        
9.486847779    19233.6718        
9.477856281    18659.0706        
9.468881811    18859.1166        
9.459924321    19262.7349        
9.450983761    18385.2656        
9.442060086    18131.6533        
9.433153246    16331.0502        
9.424263194    13946.1329        
9.415389883    16964.6016        
9.406533265    17332.1664        
9.397693293    15284.2626        
9.388869921    18639.6981        
9.380063102    16330.81          
9.371272789    17818.494         
9.362498936    17091.9004        
9.353741497    17427.5893        
9.345000425    15662.3115        
9.336275675    18484.0644        
9.327567201    18991.4133        
9.318874958    18956.1966        
9.3101989      17687.7752        
9.301538982    19465.4705        
9.292895159    16848.2719        
9.284267387    16040.3713        
9.27565562     18779.4954        
9.267059815    19659.3454        
9.258479926    11763.5996        
9.24991591     12306.9575        
9.241367722    19829.8838        
9.23283532     19314.3964        
9.224318658    17387.5168        
9.215817694    14587.4447        
9.207332385    20364.4797        
9.198862686    18340.3803        
9.190408555    20368.7448        
9.18196995     20063.833         
9.173546827    12269.7258        
9.165139143    15328.0239        
9.156746858    20013.9113        
9.148369927    19239.2876        
9.140008309    16576.5359        
9.131661962    14042.2185        
9.123330845    16588.3632        
9.115014915    19377.1835        
9.106714132    13456.6644        
9.098428453    13998.1652        
9.090157838    19994.9889        
9.081902246    20502.5815        
9.073661635    19577.0156        
9.065435965    16433.3593        
9.057225196    20070.1761        
9.049029286    17463.5852        
9.040848196    18459.5209        
9.032681885    17597.848         
9.024530314    20686.56          
9.016393443    20823.356         
9.008271231    20793.488         
9.000163639    19715.219         
8.992070629    20835.4824        
8.983992159    20824.1751        
8.975928193    18493.9306        
8.967878689    19677.6826        
8.95984361     20083.5361        
8.951822917    17132.2584        
8.94381657     12442.8413        
8.935824533    18021.6017        
8.927846766    20965.2461        
8.919883231    20806.3658        
8.91193389     10477.2959        
8.903998705    18703.6064        
8.896077638    20380.8937        
8.888170653    18959.9814        
8.880277711    18629.7129        
8.872398774    18687.6708        
8.864533806    15154.845         
8.85668277     19786.4406        
8.848845628    18135.9701        
8.841022344    19634.2788        
8.83321288     21555.3643        
8.825417202    17390.4585        
8.817635271    18148.0677        
8.809867051    13967.9572        
8.802112507    19520.8495        
8.794371602    11943.3259        
8.786644301    15381.7784        
8.778930567    17146.4307        
8.771230364    21822.0994        
8.763543658    16137.4323        
8.755870413    21699.5101        
8.748210593    19571.3949        
8.740564164    11654.7272        
8.732931089    19368.2313        
8.725311335    21412.8834        
8.717704866    17228.7951        
8.710111648    19544.7134        
8.702531646    21290.1494        
8.694964825    20142.0774        
8.687411151    14109.4057        
8.679870591    20697.6196        
8.672343109    18047.0653        
8.664828673    18495.8853        
8.657327247    20134.1091        
8.649838798    15438.0079        
8.642363294    21589.0406        
8.634900699    19054.0116        
8.62745098     17561.8024        
8.620014105    13622.4311        
8.612590041    22011.514         
8.605178753    21663.6583        
