#wvl [um]        modulation
9.72384286       0.0241355459      
9.72289742       0.023988765       
9.72195217       0.0239839908      
9.7210071        0.0242228784      
9.72006221       0.0241182002      
9.7191175        0.0241261374      
9.71817298       0.0240834379      
9.71722865       0.0240210371      
9.71628449       0.0240039068      
9.71534052       0.024085078       
9.71439674       0.02414119        
9.71345313       0.0243202935      
9.71250971       0.0240461607      
9.71156648       0.0245981032      
9.71062342       0.0240074496      
9.70968055       0.0241327885      
9.70873786       0.0241056499      
9.70779536       0.0241057039      
9.70685304       0.0240128226      
9.7059109        0.0240396438      
9.70496894       0.0242971492      
9.70402717       0.0240543202      
9.70308558       0.0242831581      
9.70214417       0.0242347242      
9.70120295       0.0240433356      
9.70026191       0.0240080734      
9.69932105       0.0240541876      
9.69838037       0.0241559781      
9.69743988       0.023990722       
9.69649956       0.0239954233      
9.69555943       0.0240489855      
9.69461949       0.0240609635      
9.69367972       0.0240494258      
9.69274014       0.0239857824      
9.69180074       0.0239877907      
9.69086152       0.0240241669      
9.68992248       0.0241685908      
9.68898363       0.0241009415      
9.68804495       0.0240067237      
9.68710646       0.0240558943      
9.68616815       0.0240194452      
9.68523002       0.0241467839      
9.68429208       0.0239886694      
9.68335431       0.024144922       
9.68241673       0.0239930408      
9.68147933       0.024092922       
9.68054211       0.0240170931      
9.67960507       0.0242166288      
9.67866822       0.0240050604      
9.67773154       0.024211058       
9.67679505       0.0239988644      
9.67585873       0.024214094       
9.6749226        0.0240308533      
9.67398665       0.024013893       
9.67305088       0.0241808327      
9.67211529       0.0240851306      
9.67117988       0.0241687462      
9.67024466       0.0239898534      
9.66930961       0.0241018693      
9.66837475       0.0240740941      
9.66744006       0.0241368677      
9.66650556       0.0240252311      
9.66557124       0.0241411031      
9.66463709       0.0240352196      
9.66370313       0.0239974979      
9.66276935       0.0239906645      
9.66183575       0.0239893886      
9.66090233       0.0240844605      
9.65996909       0.0240309704      
9.65903603       0.0240768231      
9.65810315       0.0240518462      
9.65717045       0.0243008514      
9.65623793       0.0240136359      
9.65530559       0.0242299482      
9.65437343       0.0239930453      
9.65344145       0.0243553833      
9.65250965       0.0241615689      
9.65157803       0.024041918       
9.65064659       0.024088235       
9.64971533       0.0241453006      
9.64878425       0.0240936208      
9.64785335       0.0241576236      
9.64692263       0.0242651449      
9.64599209       0.0240078566      
9.64506173       0.024059941       
9.64413155       0.0241587557      
9.64320154       0.0240072204      
9.64227172       0.024026166       
9.64134207       0.0240221975      
9.64041261       0.0240575273      
9.63948332       0.0241416281      
9.63855422       0.0240659407      
9.63762529       0.0240375074      
9.63669654       0.0240661882      
9.63576797       0.0240205631      
9.63483958       0.0240775621      
9.63391137       0.0242323656      
9.63298333       0.0239992579      
9.63205548       0.0240631275      
9.63112781       0.0240214231      
9.63020031       0.0240062733      
9.62927299       0.0240608225      
9.62834585       0.0246056512      
9.62741889       0.0241399053      
9.62649211       0.0242141157      
9.6255655        0.0240345312      
9.62463908       0.0243348994      
9.62371283       0.0240876924      
9.62278676       0.0240988922      
9.62186087       0.0239880431      
9.62093515       0.0240559632      
9.62000962       0.0241868097      
9.61908426       0.0240116227      
9.61815908       0.0240794528      
9.61723408       0.0240112385      
9.61630926       0.0240321547      
9.61538462       0.0241942738      
9.61446015       0.024055519       
9.61353586       0.0240906286      
9.61261175       0.0240299737      
9.61168781       0.0240111264      
9.61076406       0.0240544965      
9.60984048       0.0240312877      
9.60891708       0.0240031269      
9.60799385       0.0241067905      
9.6070708        0.0245110931      
9.60614793       0.0240389507      
9.60522524       0.0239899779      
9.60430273       0.0240422692      
9.60338039       0.0240453854      
9.60245823       0.023988903       
9.60153625       0.0242703534      
9.60061444       0.0240675235      
9.59969281       0.0240376709      
9.59877136       0.0246362356      
9.59785008       0.0242102048      
9.59692898       0.0240117344      
9.59600806       0.0239963217      
9.59508732       0.0241773034      
9.59416675       0.0241164391      
9.59324635       0.0243069574      
9.59232614       0.0240839333      
9.5914061        0.024008958       
9.59048624       0.0240094249      
9.58956655       0.0240027499      
9.58864704       0.0240027796      
9.58772771       0.0240480171      
9.58680855       0.024162764       
9.58588957       0.0241530333      
9.58497077       0.0240340974      
9.58405214       0.0240258882      
9.58313368       0.0240256124      
9.58221541       0.0240762972      
9.58129731       0.0240057927      
9.58037938       0.0239914955      
9.57946163       0.0240131719      
9.57854406       0.0239855087      
9.57762666       0.0240604709      
9.57670944       0.0240053382      
9.5757924        0.0241688133      
9.57487553       0.0240670967      
9.57395883       0.0239928865      
9.57304231       0.024015373       
9.57212597       0.0240061139      
9.5712098        0.0240418233      
9.57029381       0.0239949627      
9.56937799       0.0240414063      
9.56846235       0.0239950369      
9.56754688       0.0240356489      
9.56663159       0.0240969856      
9.56571647       0.0240218213      
9.56480153       0.0240734019      
9.56388676       0.0242977762      
9.56297217       0.0242588735      
9.56205775       0.023998867       
9.56114351       0.0240863071      
9.56022945       0.0239948636      
9.55931555       0.0240220673      
9.55840184       0.0240941208      
9.55748829       0.0241396599      
9.55657492       0.0247411452      
9.55566173       0.024051756       
9.55474871       0.0239993197      
9.55383587       0.0239914833      
9.55292319       0.0240013222      
9.5520107        0.0240727031      
9.55109838       0.0240488835      
9.55018623       0.0239899615      
9.54927426       0.0241407451      
9.54836246       0.0240743152      
9.54745083       0.0241529287      
9.54653938       0.0240212637      
9.5456281        0.0242196154      
9.544717         0.0240002708      
9.54380607       0.0240019784      
9.54289531       0.0243011204      
9.54198473       0.02406518        
9.54107432       0.0241566316      
9.54016409       0.0240877926      
9.53925403       0.0240249508      
9.53834414       0.0241411389      
9.53743443       0.0240389465      
9.53652489       0.0240287879      
9.53561552       0.0240673494      
9.53470633       0.024020291       
9.53379731       0.0240308206      
9.53288847       0.024057157       
9.53197979       0.0240164714      
9.53107129       0.0240638176      
9.53016297       0.0242959127      
9.52925481       0.0240845685      
9.52834683       0.024003272       
9.52743902       0.0240023922      
9.52653139       0.0240548188      
9.52562393       0.0240515832      
9.52471664       0.0240441877      
9.52380952       0.0240161472      
9.52290258       0.0240131146      
9.52199581       0.0240958757      
9.52108921       0.0240012892      
9.52018279       0.0240191124      
9.51927653       0.0240168645      
9.51837045       0.0239979008      
9.51746455       0.0240848485      
9.51655881       0.0243304562      
9.51565325       0.024097426       
9.51474786       0.0240632506      
9.51384264       0.024330606       
9.5129376        0.0240065246      
9.51203272       0.0240329504      
9.51112802       0.0240683681      
9.51022349       0.024181899       
9.50931913       0.0240417757      
9.50841495       0.0240320826      
9.50751093       0.0240007904      
9.50660709       0.0241367991      
9.50570342       0.024067631       
9.50479992       0.0242891885      
9.5038966        0.0242330571      
9.50299344       0.0239938668      
9.50209046       0.0240241258      
9.50118765       0.0240321518      
9.50028501       0.0241506631      
9.49938254       0.024465698       
9.49848024       0.0241004599      
