#wvl [um]        modulation
9.85804416       0.0243656299      
9.85707245       0.024409172       
9.85610093       0.0241177995      
9.85512959       0.0240412022      
9.85415845       0.0242343599      
9.85318751       0.0240701117      
9.85221675       0.0240494409      
9.85124618       0.0240269874      
9.85027581       0.0240762396      
9.84930562       0.0240568173      
9.84833563       0.0240254063      
9.84736583       0.0240773193      
9.84639622       0.0240962781      
9.8454268        0.0243229015      
9.84445757       0.024036841       
9.84348853       0.0242963526      
9.84251969       0.0242435093      
9.84155103       0.0240578664      
9.84058256       0.0240744441      
9.83961429       0.0240993975      
9.8386462        0.0240133255      
9.83767831       0.0240416305      
9.8367106        0.0240449746      
9.83574309       0.0241830481      
9.83477577       0.0242400781      
9.83380863       0.0240532185      
9.83284169       0.0240877204      
9.83187494       0.0240115071      
9.83090838       0.0242643577      
9.829942         0.0241218577      
9.82897582       0.0240715502      
9.82800983       0.0240836398      
9.82704403       0.0241257704      
9.82607841       0.024099363       
9.82511299       0.0240528231      
9.82414776       0.024123383       
9.82318271       0.0241060588      
9.82221786       0.0240318765      
9.82125319       0.0240268801      
9.82028872       0.0240965835      
9.81932443       0.0240100167      
9.81836033       0.0240798943      
9.81739643       0.0240260673      
9.81643271       0.0246916735      
9.81546918       0.024024237       
9.81450584       0.0246630493      
9.81354269       0.0241517006      
9.81257973       0.0240520207      
9.81161695       0.0240815983      
9.81065437       0.0240753637      
9.80969198       0.0243295661      
9.80872977       0.0240944869      
9.80776775       0.0240422002      
9.80680592       0.0241860504      
9.80584428       0.0240953529      
9.80488283       0.0242634483      
9.80392157       0.024014508       
9.80296049       0.0240388232      
9.80199961       0.0240577664      
9.80103891       0.0240539936      
9.8000784        0.0241098716      
9.79911808       0.0240607914      
9.79815795       0.024111342       
9.797198         0.0245252896      
9.79623824       0.0240706717      
9.79527868       0.0240274199      
9.79431929       0.0240209808      
9.7933601        0.0240984791      
9.7924011        0.0244536671      
9.79144228       0.0242118111      
9.79048365       0.0240401081      
9.78952521       0.0241211413      
9.78856695       0.0240286914      
9.78760889       0.0240631946      
9.78665101       0.0242329143      
9.78569332       0.0244577613      
9.78473581       0.0240144804      
9.7837785        0.0244360971      
9.78282137       0.0242087912      
9.78186442       0.0242255188      
9.78090767       0.0241559154      
9.7799511        0.0240276388      
9.77899472       0.024137573       
9.77803853       0.0240216842      
9.77708252       0.0240936439      
9.7761267        0.024356104       
9.77517107       0.0240496997      
9.77421562       0.0243030437      
9.77326036       0.0243208991      
9.77230529       0.0241726006      
9.7713504        0.0241772389      
9.7703957        0.0242155593      
9.76944119       0.0240336478      
9.76848686       0.0240814884      
9.76753272       0.0244882596      
9.76657877       0.0242996737      
9.765625         0.0245006235      
9.76467142       0.0244151156      
9.76371802       0.0242083034      
9.76276481       0.0240061428      
9.76181179       0.0240582373      
9.76085896       0.0240466449      
9.7599063        0.0240378441      
9.75895384       0.0244220198      
9.75800156       0.0241013351      
9.75704947       0.0241754284      
9.75609756       0.0240373999      
9.75514584       0.0240126658      
9.7541943        0.0240605052      
9.75324295       0.0245840674      
9.75229179       0.0240326266      
9.75134081       0.0240220252      
9.75039002       0.0240611638      
9.74943941       0.0241024456      
9.74848898       0.0240573542      
9.74753875       0.0245420183      
9.74658869       0.0241733782      
9.74563883       0.0240402704      
9.74468914       0.0240591332      
9.74373965       0.0241285626      
9.74279034       0.0240867261      
9.74184121       0.0241011829      
9.74089227       0.0240967603      
9.73994351       0.0240376969      
9.73899494       0.0241509206      
9.73804655       0.0240212725      
9.73709834       0.0241204808      
9.73615033       0.0240827234      
9.73520249       0.0240913585      
9.73425484       0.0240759936      
9.73330738       0.0242038531      
9.7323601        0.0241342723      
9.731413         0.0243424814      
9.73046609       0.024039457       
9.72951936       0.0243181504      
9.72857282       0.0242386642      
9.72762646       0.0240917272      
9.72668028       0.0240470794      
9.72573429       0.0244537621      
9.72478849       0.0241374578      
9.72384286       0.0242030873      
9.72289742       0.0240188998      
9.72195217       0.0240118107      
9.7210071        0.0242947613      
9.72006221       0.0241988706      
9.7191175        0.0241974898      
9.71817298       0.0241654446      
9.71722865       0.0240705826      
9.71628449       0.0240450634      
9.71534052       0.0241791731      
9.71439674       0.0242861403      
9.71345313       0.0243677487      
9.71250971       0.0241037961      
9.71156648       0.0246798714      
9.71062342       0.024051788       
9.70968055       0.0241490122      
9.70873786       0.024187195       
9.70779536       0.0241724796      
9.70685304       0.0240591226      
9.7059109        0.0240967317      
9.70496894       0.0243673899      
9.70402717       0.0240967979      
9.70308558       0.0244138957      
9.70214417       0.0243029643      
9.70120295       0.0240754819      
9.70026191       0.0240447006      
9.69932105       0.0241176225      
9.69838037       0.0242600114      
9.69743988       0.0240233055      
9.69649956       0.0240333364      
9.69555943       0.0241001839      
9.69461949       0.0241220408      
9.69367972       0.0240746314      
9.69274014       0.0240120973      
9.69180074       0.024014539       
9.69086152       0.0240796314      
9.68992248       0.0242236022      
9.68898363       0.0241315632      
9.68804495       0.0240378848      
9.68710646       0.0241264633      
9.68616815       0.0240648368      
9.68523002       0.024259001       
9.68429208       0.0240169121      
9.68335431       0.0241892564      
9.68241673       0.0240261574      
9.68147933       0.0242037613      
9.68054211       0.0240609423      
9.67960507       0.0243415514      
9.67866822       0.0240516194      
9.67773154       0.0242795437      
9.67679505       0.0240391035      
9.67585873       0.0242885017      
9.6749226        0.0240829181      
9.67398665       0.0240663712      
9.67305088       0.0242551163      
9.67211529       0.0241744836      
9.67117988       0.0241967263      
9.67024466       0.0240202454      
9.66930961       0.0241387045      
9.66837475       0.0241092149      
