#wvl [um]      Flux [erg/s/cm]
2.290950745    41723.5902        
2.29094812     41723.5239        
2.290945496    41723.4575        
2.290942872    41723.3912        
2.290940248    41723.3249        
2.290937623    41723.2586        
2.290934999    41723.1922        
2.290932375    41723.1259        
2.290929751    41723.0596        
2.290927127    41722.9932        
2.290924503    41722.9269        
2.290921878    41722.8606        
2.290919254    41722.7942        
2.29091663     41722.7279        
2.290914006    41722.6615        
2.290911382    41722.5952        
2.290908758    41722.5289        
2.290906134    41722.4625        
2.290903509    41722.3962        
2.290900885    41722.3298        
2.290898261    41722.2635        
2.290895637    41722.1972        
2.290893013    41722.1308        
2.290890389    41722.0645        
2.290887765    41721.9981        
2.290885141    41721.9318        
2.290882517    41721.8654        
2.290879893    41721.7991        
2.290877269    41721.7327        
2.290874644    41721.6664        
2.29087202     41721.6           
2.290869396    41721.5337        
2.290866772    41721.4673        
2.290864148    41721.401         
2.290861524    41721.3346        
2.2908589      41721.2683        
2.290856276    41721.2019        
2.290853652    41721.1355        
2.290851028    41721.0692        
2.290848404    41721.0028        
2.29084578     41720.9365        
2.290843156    41720.8701        
2.290840532    41720.8037        
2.290837908    41720.7374        
2.290835284    41720.671         
2.29083266     41720.6046        
2.290830036    41720.5383        
2.290827412    41720.4719        
2.290824789    41720.4055        
2.290822165    41720.3392        
2.290819541    41720.2728        
2.290816917    41720.2064        
2.290814293    41720.14          
2.290811669    41720.0737        
2.290809045    41720.0073        
2.290806421    41719.9409        
2.290803797    41719.8745        
2.290801173    41719.8082        
2.290798549    41719.7418        
2.290795926    41719.6754        
2.290793302    41719.609         
2.290790678    41719.5426        
2.290788054    41719.4763        
2.29078543     41719.4099        
2.290782806    41719.3435        
2.290780182    41719.2771        
2.290777559    41719.2107        
2.290774935    41719.1443        
2.290772311    41719.0779        
2.290769687    41719.0115        
2.290767063    41718.9451        
2.29076444     41718.8788        
2.290761816    41718.8124        
2.290759192    41718.746         
2.290756568    41718.6796        
2.290753944    41718.6132        
2.290751321    41718.5468        
2.290748697    41718.4804        
2.290746073    41718.414         
2.290743449    41718.3476        
2.290740826    41718.2812        
2.290738202    41718.2148        
2.290735578    41718.1484        
2.290732954    41718.0819        
2.290730331    41718.0155        
2.290727707    41717.9491        
2.290725083    41717.8827        
2.29072246     41717.8163        
2.290719836    41717.7499        
2.290717212    41717.6835        
2.290714588    41717.6171        
2.290711965    41717.5506        
2.290709341    41717.4842        
2.290706717    41717.4178        
2.290704094    41717.3514        
2.29070147     41717.285         
2.290698846    41717.2185        
2.290696223    41717.1521        
2.290693599    41717.0857        
2.290690975    41717.0193        
2.290688352    41716.9528        
2.290685728    41716.8864        
2.290683105    41716.82          
2.290680481    41716.7536        
2.290677857    41716.6871        
2.290675234    41716.6207        
2.29067261     41716.5543        
2.290669987    41716.4878        
2.290667363    41716.4214        
2.290664739    41716.3549        
2.290662116    41716.2885        
2.290659492    41716.2221        
2.290656869    41716.1556        
2.290654245    41716.0892        
2.290651622    41716.0227        
2.290648998    41715.9563        
2.290646375    41715.8898        
2.290643751    41715.8234        
2.290641128    41715.7569        
2.290638504    41715.6905        
2.290635881    41715.624         
2.290633257    41715.5576        
2.290630634    41715.4911        
2.29062801     41715.4246        
2.290625387    41715.3582        
2.290622763    41715.2917        
2.29062014     41715.2253        
2.290617516    41715.1588        
2.290614893    41715.0923        
2.290612269    41715.0259        
2.290609646    41714.9594        
2.290607022    41714.8929        
2.290604399    41714.8265        
2.290601775    41714.76          
2.290599152    41714.6935        
2.290596529    41714.627         
2.290593905    41714.5606        
2.290591282    41714.4941        
2.290588658    41714.4276        
2.290586035    41714.3611        
2.290583412    41714.2946        
2.290580788    41714.2281        
2.290578165    41714.1617        
2.290575541    41714.0952        
2.290572918    41714.0287        
2.290570295    41713.9622        
2.290567671    41713.8957        
2.290565048    41713.8292        
2.290562425    41713.7627        
2.290559801    41713.6962        
2.290557178    41713.6297        
2.290554555    41713.5632        
2.290551931    41713.4967        
2.290549308    41713.4302        
2.290546685    41713.3637        
2.290544061    41713.2972        
2.290541438    41713.2307        
2.290538815    41713.1642        
2.290536192    41713.0976        
2.290533568    41713.0311        
2.290530945    41712.9646        
2.290528322    41712.8981        
2.290525699    41712.8316        
2.290523075    41712.765         
2.290520452    41712.6985        
2.290517829    41712.632         
2.290515206    41712.5655        
2.290512582    41712.4989        
2.290509959    41712.4324        
2.290507336    41712.3659        
2.290504713    41712.2993        
2.29050209     41712.2328        
2.290499466    41712.1663        
2.290496843    41712.0997        
2.29049422     41712.0332        
2.290491597    41711.9666        
2.290488974    41711.9001        
2.29048635     41711.8336        
2.290483727    41711.767         
2.290481104    41711.7005        
2.290478481    41711.6339        
2.290475858    41711.5673        
2.290473235    41711.5008        
2.290470612    41711.4342        
2.290467988    41711.3677        
2.290465365    41711.3011        
2.290462742    41711.2345        
2.290460119    41711.168         
2.290457496    41711.1014        
2.290454873    41711.0348        
2.29045225     41710.9683        
2.290449627    41710.9017        
2.290447004    41710.8351        
2.290444381    41710.7685        
2.290441758    41710.7019        
2.290439134    41710.6354        
2.290436511    41710.5688        
2.290433888    41710.5022        
2.290431265    41710.4356        
2.290428642    41710.369         
2.290426019    41710.3024        
2.290423396    41710.2358        
2.290420773    41710.1692        
2.29041815     41710.1026        
2.290415527    41710.036         
2.290412904    41709.9694        
2.290410281    41709.9028        
2.290407658    41709.8362        
2.290405035    41709.7696        
2.290402412    41709.703         
2.290399789    41709.6364        
2.290397166    41709.5697        
2.290394543    41709.5031        
2.29039192     41709.4365        
2.290389297    41709.3693        
2.290386675    41709.3026        
2.290384052    41709.236         
2.290381429    41709.1694        
2.290378806    41709.1027        
2.290376183    41709.0361        
2.29037356     41708.9695        
2.290370937    41708.9028        
2.290368314    41708.8362        
2.290365691    41708.7695        
2.290363068    41708.7029        
2.290360445    41708.6362        
2.290357823    41708.5696        
2.2903552      41708.5029        
2.290352577    41708.4362        
2.290349954    41708.3696        
2.290347331    41708.3029        
2.290344708    41708.2362        
2.290342085    41708.1696        
2.290339463    41708.1029        
2.29033684     41708.0362        
2.290334217    41707.9695        
2.290331594    41707.9028        
2.290328971    41707.8362        
2.290326349    41707.7695        
2.290323726    41707.7028        
2.290321103    41707.6361        
2.29031848     41707.5694        
2.290315857    41707.5027        
2.290313235    41707.436         
2.290310612    41707.3693        
2.290307989    41707.3026        
2.290305366    41707.2359        
2.290302744    41707.1691        
2.290300121    41707.1024        
2.290297498    41707.0357        
2.290294875    41706.969         
2.290292253    41706.9023        
2.29028963     41706.8355        
2.290287007    41706.7688        
2.290284385    41706.7021        
2.290281762    41706.6353        
2.290279139    41706.5686        
2.290276517    41706.5018        
2.290273894    41706.4351        
2.290271271    41706.3684        
2.290268649    41706.3016        
2.290266026    41706.2348        
2.290263403    41706.1681        
2.290260781    41706.1013        
2.290258158    41706.0346        
2.290255535    41705.9678        
2.290252913    41705.901         
2.29025029     41705.8342        
2.290247667    41705.7675        
2.290245045    41705.7007        
2.290242422    41705.6339        
2.2902398      41705.5671        
2.290237177    41705.5003        
2.290234554    41705.4335        
2.290231932    41705.3667        
2.290229309    41705.2999        
2.290226687    41705.2331        
2.290224064    41705.1663        
2.290221442    41705.0995        
2.290218819    41705.0327        
2.290216196    41704.9659        
2.290213574    41704.899         
2.290210951    41704.8322        
2.290208329    41704.7654        
2.290205706    41704.6986        
2.290203084    41704.6317        
2.290200461    41704.5649        
2.290197839    41704.498         
2.290195216    41704.4312        
2.290192594    41704.3643        
2.290189971    41704.2975        
2.290187349    41704.2306        
2.290184726    41704.1638        
2.290182104    41704.0969        
2.290179481    41704.0297        
2.290176859    41703.9628        
2.290174236    41703.896         
2.290171614    41703.8291        
