#wvl [um]      Flux [erg/s/cm]
2.290950745    41723.6           
2.29094812     41723.5337        
2.290945496    41723.4674        
2.290942872    41723.4011        
2.290940248    41723.3348        
2.290937623    41723.2685        
2.290934999    41723.2022        
2.290932375    41723.1359        
2.290929751    41723.0696        
2.290927127    41723.0033        
2.290924503    41722.937         
2.290921878    41722.8707        
2.290919254    41722.8044        
2.29091663     41722.7381        
2.290914006    41722.6717        
2.290911382    41722.6054        
2.290908758    41722.5391        
2.290906134    41722.4728        
2.290903509    41722.4065        
2.290900885    41722.3402        
2.290898261    41722.2738        
2.290895637    41722.2075        
2.290893013    41722.1412        
2.290890389    41722.0749        
2.290887765    41722.0086        
2.290885141    41721.9423        
2.290882517    41721.8759        
2.290879893    41721.8096        
2.290877269    41721.7433        
2.290874644    41721.677         
2.29087202     41721.6106        
2.290869396    41721.5443        
2.290866772    41721.478         
2.290864148    41721.4117        
2.290861524    41721.3453        
2.2908589      41721.279         
2.290856276    41721.2127        
2.290853652    41721.1463        
2.290851028    41721.08          
2.290848404    41721.0137        
2.29084578     41720.9473        
2.290843156    41720.881         
2.290840532    41720.8147        
2.290837908    41720.7483        
2.290835284    41720.682         
2.29083266     41720.6157        
2.290830036    41720.5493        
2.290827412    41720.483         
2.290824789    41720.4166        
2.290822165    41720.3503        
2.290819541    41720.284         
2.290816917    41720.2176        
2.290814293    41720.1513        
2.290811669    41720.0849        
2.290809045    41720.0186        
2.290806421    41719.9522        
2.290803797    41719.8859        
2.290801173    41719.8195        
2.290798549    41719.7532        
2.290795926    41719.6868        
2.290793302    41719.6205        
2.290790678    41719.5541        
2.290788054    41719.4878        
2.29078543     41719.4214        
2.290782806    41719.3551        
2.290780182    41719.2887        
2.290777559    41719.2224        
2.290774935    41719.156         
2.290772311    41719.0896        
2.290769687    41719.0233        
2.290767063    41718.9569        
2.29076444     41718.8906        
2.290761816    41718.8242        
2.290759192    41718.7578        
2.290756568    41718.6915        
2.290753944    41718.6251        
2.290751321    41718.5587        
2.290748697    41718.4924        
2.290746073    41718.426         
2.290743449    41718.3596        
2.290740826    41718.2932        
2.290738202    41718.2269        
2.290735578    41718.1605        
2.290732954    41718.0941        
2.290730331    41718.0278        
2.290727707    41717.9614        
2.290725083    41717.895         
2.29072246     41717.8286        
2.290719836    41717.7622        
2.290717212    41717.6959        
2.290714588    41717.6295        
2.290711965    41717.5631        
2.290709341    41717.4967        
2.290706717    41717.4303        
2.290704094    41717.3639        
2.29070147     41717.2976        
2.290698846    41717.2312        
2.290696223    41717.1648        
2.290693599    41717.0984        
2.290690975    41717.032         
2.290688352    41716.9656        
2.290685728    41716.8992        
2.290683105    41716.8328        
2.290680481    41716.7664        
2.290677857    41716.7           
2.290675234    41716.6336        
2.29067261     41716.5672        
2.290669987    41716.5008        
2.290667363    41716.4344        
2.290664739    41716.368         
2.290662116    41716.3016        
2.290659492    41716.2352        
2.290656869    41716.1688        
2.290654245    41716.1024        
2.290651622    41716.036         
2.290648998    41715.9696        
2.290646375    41715.9032        
2.290643751    41715.8367        
2.290641128    41715.7703        
2.290638504    41715.7039        
2.290635881    41715.6375        
2.290633257    41715.5711        
2.290630634    41715.5047        
2.29062801     41715.4382        
2.290625387    41715.3718        
2.290622763    41715.3054        
2.29062014     41715.239         
2.290617516    41715.1725        
2.290614893    41715.1061        
2.290612269    41715.0397        
2.290609646    41714.9733        
2.290607022    41714.9068        
2.290604399    41714.8404        
2.290601775    41714.774         
2.290599152    41714.7075        
2.290596529    41714.6411        
2.290593905    41714.5747        
2.290591282    41714.5082        
2.290588658    41714.4418        
