#wvl [um]      Flux [erg/s/cm]
2.290950745    41723.6197        
2.29094812     41723.5535        
2.290945496    41723.4872        
2.290942872    41723.421         
2.290940248    41723.3547        
2.290937623    41723.2885        
2.290934999    41723.2222        
2.290932375    41723.156         
2.290929751    41723.0897        
2.290927127    41723.0234        
2.290924503    41722.9572        
2.290921878    41722.8909        
2.290919254    41722.8247        
2.29091663     41722.7584        
2.290914006    41722.6921        
2.290911382    41722.6259        
2.290908758    41722.5596        
2.290906134    41722.4933        
2.290903509    41722.4271        
2.290900885    41722.3608        
2.290898261    41722.2945        
2.290895637    41722.2283        
2.290893013    41722.162         
2.290890389    41722.0957        
2.290887765    41722.0295        
2.290885141    41721.9632        
2.290882517    41721.8969        
2.290879893    41721.8307        
2.290877269    41721.7644        
2.290874644    41721.6981        
2.29087202     41721.6319        
2.290869396    41721.5656        
2.290866772    41721.4993        
2.290864148    41721.433         
2.290861524    41721.3668        
2.2908589      41721.3005        
2.290856276    41721.2342        
2.290853652    41721.1679        
2.290851028    41721.1017        
2.290848404    41721.0354        
2.29084578     41720.9691        
2.290843156    41720.9028        
2.290840532    41720.8365        
2.290837908    41720.7703        
2.290835284    41720.704         
2.29083266     41720.6377        
2.290830036    41720.5714        
2.290827412    41720.5051        
2.290824789    41720.4389        
2.290822165    41720.3726        
2.290819541    41720.3063        
2.290816917    41720.24          
2.290814293    41720.1737        
2.290811669    41720.1074        
2.290809045    41720.0411        
2.290806421    41719.9749        
2.290803797    41719.9086        
2.290801173    41719.8423        
2.290798549    41719.776         
2.290795926    41719.7097        
2.290793302    41719.6434        
2.290790678    41719.5771        
2.290788054    41719.5108        
2.29078543     41719.4445        
2.290782806    41719.3782        
2.290780182    41719.3119        
2.290777559    41719.2456        
2.290774935    41719.1793        
2.290772311    41719.113         
2.290769687    41719.0467        
2.290767063    41718.9804        
2.29076444     41718.9141        
2.290761816    41718.8478        
2.290759192    41718.7815        
2.290756568    41718.7152        
2.290753944    41718.6489        
2.290751321    41718.5826        
2.290748697    41718.5163        
2.290746073    41718.45          
2.290743449    41718.3837        
2.290740826    41718.3174        
2.290738202    41718.2511        
2.290735578    41718.1848        
2.290732954    41718.1185        
2.290730331    41718.0522        
2.290727707    41717.9859        
2.290725083    41717.9196        
2.29072246     41717.8532        
2.290719836    41717.7869        
2.290717212    41717.7206        
2.290714588    41717.6543        
2.290711965    41717.588         
2.290709341    41717.5217        
2.290706717    41717.4553        
2.290704094    41717.389         
2.29070147     41717.3227        
2.290698846    41717.2564        
2.290696223    41717.1901        
2.290693599    41717.1237        
2.290690975    41717.0574        
2.290688352    41716.9911        
2.290685728    41716.9248        
2.290683105    41716.8585        
2.290680481    41716.7921        
2.290677857    41716.7258        
2.290675234    41716.6595        
2.29067261     41716.5931        
2.290669987    41716.5268        
2.290667363    41716.4605        
2.290664739    41716.3942        
2.290662116    41716.3278        
2.290659492    41716.2615        
2.290656869    41716.1952        
