#wvl [um]      Flux [erg/s/cm]
2.290950745    41723.6394        
2.29094812     41723.5732        
2.290945496    41723.507         
2.290942872    41723.4408        
2.290940248    41723.3746        
2.290937623    41723.3084        
2.290934999    41723.2422        
2.290932375    41723.176         
2.290929751    41723.1098        
2.290927127    41723.0436        
2.290924503    41722.9774        
2.290921878    41722.9112        
2.290919254    41722.8449        
2.29091663     41722.7787        
2.290914006    41722.7125        
2.290911382    41722.6463        
2.290908758    41722.5801        
2.290906134    41722.5139        
2.290903509    41722.4477        
2.290900885    41722.3815        
2.290898261    41722.3152        
2.290895637    41722.249         
2.290893013    41722.1828        
2.290890389    41722.1166        
2.290887765    41722.0504        
2.290885141    41721.9842        
2.290882517    41721.9179        
2.290879893    41721.8517        
2.290877269    41721.7855        
2.290874644    41721.7193        
2.29087202     41721.6531        
2.290869396    41721.5869        
2.290866772    41721.5206        
2.290864148    41721.4544        
2.290861524    41721.3882        
2.2908589      41721.322         
2.290856276    41721.2558        
2.290853652    41721.1895        
2.290851028    41721.1233        
2.290848404    41721.0571        
2.29084578     41720.9909        
2.290843156    41720.9246        
2.290840532    41720.8584        
2.290837908    41720.7922        
2.290835284    41720.726         
2.29083266     41720.6598        
2.290830036    41720.5935        
2.290827412    41720.5273        
2.290824789    41720.4611        
2.290822165    41720.3948        
2.290819541    41720.3286        
2.290816917    41720.2624        
2.290814293    41720.1962        
2.290811669    41720.1299        
2.290809045    41720.0637        
2.290806421    41719.9975        
2.290803797    41719.9312        
2.290801173    41719.865         
2.290798549    41719.7988        
2.290795926    41719.7326        
2.290793302    41719.6663        
2.290790678    41719.6001        
2.290788054    41719.5339        
2.29078543     41719.4676        
2.290782806    41719.4014        
2.290780182    41719.3352        
2.290777559    41719.2689        
2.290774935    41719.2027        
2.290772311    41719.1364        
2.290769687    41719.0702        
2.290767063    41719.004         
2.29076444     41718.9377        
2.290761816    41718.8715        
2.290759192    41718.8053        
2.290756568    41718.739         
2.290753944    41718.6728        
2.290751321    41718.6065        
2.290748697    41718.5403        
2.290746073    41718.4741        
2.290743449    41718.4078        
2.290740826    41718.3416        
2.290738202    41718.2753        
2.290735578    41718.2091        
2.290732954    41718.1428        
2.290730331    41718.0766        
2.290727707    41718.0104        
2.290725083    41717.9441        
2.29072246     41717.8779        
2.290719836    41717.8116        
2.290717212    41717.7454        
2.290714588    41717.6791        
2.290711965    41717.6129        
2.290709341    41717.5466        
2.290706717    41717.4804        
2.290704094    41717.4141        
2.29070147     41717.3479        
2.290698846    41717.2816        
2.290696223    41717.2154        
2.290693599    41717.1491        
2.290690975    41717.0829        
2.290688352    41717.0166        
2.290685728    41716.9504        
2.290683105    41716.8841        
2.290680481    41716.8178        
2.290677857    41716.7516        
2.290675234    41716.6853        
2.29067261     41716.6191        
2.290669987    41716.5528        
2.290667363    41716.4866        
2.290664739    41716.4203        
2.290662116    41716.354         
2.290659492    41716.2878        
2.290656869    41716.2215        
