#wvl [um]      Flux [erg/s/cm]
2.290950745    41723.6296        
2.29094812     41723.5634        
2.290945496    41723.4971        
2.290942872    41723.4309        
2.290940248    41723.3647        
2.290937623    41723.2984        
2.290934999    41723.2322        
2.290932375    41723.166         
2.290929751    41723.0997        
2.290927127    41723.0335        
2.290924503    41722.9673        
2.290921878    41722.901         
2.290919254    41722.8348        
2.29091663     41722.7686        
2.290914006    41722.7023        
2.290911382    41722.6361        
2.290908758    41722.5698        
2.290906134    41722.5036        
2.290903509    41722.4374        
2.290900885    41722.3711        
2.290898261    41722.3049        
2.290895637    41722.2387        
2.290893013    41722.1724        
2.290890389    41722.1062        
2.290887765    41722.0399        
2.290885141    41721.9737        
2.290882517    41721.9074        
2.290879893    41721.8412        
2.290877269    41721.775         
2.290874644    41721.7087        
2.29087202     41721.6425        
2.290869396    41721.5762        
2.290866772    41721.51          
2.290864148    41721.4437        
2.290861524    41721.3775        
2.2908589      41721.3112        
2.290856276    41721.245         
2.290853652    41721.1787        
2.290851028    41721.1125        
2.290848404    41721.0462        
2.29084578     41720.98          
2.290843156    41720.9137        
2.290840532    41720.8475        
2.290837908    41720.7812        
2.290835284    41720.715         
2.29083266     41720.6487        
2.290830036    41720.5825        
2.290827412    41720.5162        
2.290824789    41720.45          
2.290822165    41720.3837        
2.290819541    41720.3175        
2.290816917    41720.2512        
2.290814293    41720.1849        
2.290811669    41720.1187        
2.290809045    41720.0524        
2.290806421    41719.9862        
2.290803797    41719.9199        
2.290801173    41719.8536        
2.290798549    41719.7874        
2.290795926    41719.7211        
2.290793302    41719.6549        
2.290790678    41719.5886        
2.290788054    41719.5223        
2.29078543     41719.4561        
2.290782806    41719.3898        
2.290780182    41719.3235        
2.290777559    41719.2573        
2.290774935    41719.191         
2.290772311    41719.1247        
2.290769687    41719.0585        
2.290767063    41718.9922        
2.29076444     41718.9259        
2.290761816    41718.8597        
2.290759192    41718.7934        
2.290756568    41718.7271        
2.290753944    41718.6609        
2.290751321    41718.5946        
2.290748697    41718.5283        
2.290746073    41718.462         
2.290743449    41718.3958        
2.290740826    41718.3295        
2.290738202    41718.2632        
2.290735578    41718.1969        
2.290732954    41718.1307        
2.290730331    41718.0644        
2.290727707    41717.9981        
2.290725083    41717.9318        
2.29072246     41717.8656        
2.290719836    41717.7993        
2.290717212    41717.733         
2.290714588    41717.6667        
2.290711965    41717.6004        
2.290709341    41717.5341        
2.290706717    41717.4679        
2.290704094    41717.4016        
2.29070147     41717.3353        
2.290698846    41717.269         
2.290696223    41717.2027        
2.290693599    41717.1364        
2.290690975    41717.0701        
2.290688352    41717.0039        
2.290685728    41716.9376        
2.290683105    41716.8713        
2.290680481    41716.805         
2.290677857    41716.7387        
2.290675234    41716.6724        
2.29067261     41716.6061        
2.290669987    41716.5398        
2.290667363    41716.4735        
2.290664739    41716.4072        
2.290662116    41716.3409        
2.290659492    41716.2746        
2.290656869    41716.2083        
2.290654245    41716.142         
2.290651622    41716.0757        
2.290648998    41716.0094        
2.290646375    41715.9431        
2.290643751    41715.8768        
2.290641128    41715.8105        
2.290638504    41715.7442        
2.290635881    41715.6779        
2.290633257    41715.6116        
2.290630634    41715.5453        
2.29062801     41715.479         
2.290625387    41715.4127        
2.290622763    41715.3464        
2.29062014     41715.2801        
2.290617516    41715.2138        
2.290614893    41715.1475        
2.290612269    41715.0812        
2.290609646    41715.0149        
2.290607022    41714.9485        
2.290604399    41714.8822        
2.290601775    41714.8159        
2.290599152    41714.7496        
2.290596529    41714.6833        
2.290593905    41714.617         
2.290591282    41714.5506        
2.290588658    41714.4843        
2.290586035    41714.418         
2.290583412    41714.3517        
2.290580788    41714.2854        
2.290578165    41714.219         
2.290575541    41714.1527        
2.290572918    41714.0864        
2.290570295    41714.0201        
2.290567671    41713.9537        
2.290565048    41713.8874        
2.290562425    41713.8211        
2.290559801    41713.7548        
2.290557178    41713.6884        
2.290554555    41713.6221        
2.290551931    41713.5558        
2.290549308    41713.4894        
2.290546685    41713.4231        
2.290544061    41713.3568        
2.290541438    41713.2904        
2.290538815    41713.2241        
2.290536192    41713.1578        
2.290533568    41713.0914        
2.290530945    41713.0251        
2.290528322    41712.9587        
2.290525699    41712.8924        
2.290523075    41712.8261        
2.290520452    41712.7597        
2.290517829    41712.6934        
2.290515206    41712.627         
2.290512582    41712.5607        
2.290509959    41712.4943        
2.290507336    41712.428         
2.290504713    41712.3616        
2.29050209     41712.2953        
2.290499466    41712.2289        
2.290496843    41712.1626        
2.29049422     41712.0962        
2.290491597    41712.0299        
2.290488974    41711.9635        
2.29048635     41711.8972        
2.290483727    41711.8308        
2.290481104    41711.7644        
2.290478481    41711.6981        
2.290475858    41711.6317        
2.290473235    41711.5654        
2.290470612    41711.499         
2.290467988    41711.4326        
2.290465365    41711.3663        
2.290462742    41711.2999        
2.290460119    41711.2335        
2.290457496    41711.1672        
2.290454873    41711.1008        
2.29045225     41711.0344        
2.290449627    41710.9681        
2.290447004    41710.9017        
2.290444381    41710.8353        
2.290441758    41710.7689        
2.290439134    41710.7026        
2.290436511    41710.6362        
2.290433888    41710.5698        
2.290431265    41710.5034        
2.290428642    41710.437         
