#wvl [um]      Flux [erg/s/cm]
2.290950745    41723.669         
2.29094812     41723.6029        
2.290945496    41723.5367        
2.290942872    41723.4706        
2.290940248    41723.4045        
2.290937623    41723.3383        
2.290934999    41723.2722        
2.290932375    41723.2061        
2.290929751    41723.1399        
2.290927127    41723.0738        
2.290924503    41723.0076        
2.290921878    41722.9415        
2.290919254    41722.8754        
2.29091663     41722.8092        
2.290914006    41722.7431        
2.290911382    41722.677         
2.290908758    41722.6108        
2.290906134    41722.5447        
2.290903509    41722.4786        
2.290900885    41722.4124        
2.290898261    41722.3463        
2.290895637    41722.2802        
2.290893013    41722.214         
2.290890389    41722.1479        
2.290887765    41722.0817        
2.290885141    41722.0156        
2.290882517    41721.9495        
2.290879893    41721.8833        
2.290877269    41721.8172        
2.290874644    41721.7511        
2.29087202     41721.6849        
2.290869396    41721.6188        
2.290866772    41721.5526        
2.290864148    41721.4865        
2.290861524    41721.4204        
2.2908589      41721.3542        
2.290856276    41721.2881        
2.290853652    41721.2219        
2.290851028    41721.1558        
2.290848404    41721.0897        
2.29084578     41721.0235        
2.290843156    41720.9574        
2.290840532    41720.8913        
2.290837908    41720.8251        
2.290835284    41720.759         
2.29083266     41720.6928        
2.290830036    41720.6267        
2.290827412    41720.5605        
2.290824789    41720.4944        
2.290822165    41720.4283        
2.290819541    41720.3621        
2.290816917    41720.296         
2.290814293    41720.2298        
2.290811669    41720.1637        
2.290809045    41720.0976        
2.290806421    41720.0314        
2.290803797    41719.9653        
2.290801173    41719.8991        
2.290798549    41719.833         
2.290795926    41719.7669        
2.290793302    41719.7007        
2.290790678    41719.6346        
2.290788054    41719.5684        
2.29078543     41719.5023        
2.290782806    41719.4361        
2.290780182    41719.37          
2.290777559    41719.3039        
2.290774935    41719.2377        
2.290772311    41719.1716        
2.290769687    41719.1054        
2.290767063    41719.0393        
2.29076444     41718.9731        
2.290761816    41718.907         
2.290759192    41718.8408        
2.290756568    41718.7747        
2.290753944    41718.7086        
2.290751321    41718.6424        
2.290748697    41718.5763        
2.290746073    41718.5101        
2.290743449    41718.444         
2.290740826    41718.3778        
2.290738202    41718.3117        
2.290735578    41718.2455        
2.290732954    41718.1794        
2.290730331    41718.1132        
2.290727707    41718.0471        
2.290725083    41717.981         
2.29072246     41717.9148        
2.290719836    41717.8487        
2.290717212    41717.7825        
2.290714588    41717.7164        
2.290711965    41717.6502        
2.290709341    41717.5841        
2.290706717    41717.5179        
2.290704094    41717.4518        
2.29070147     41717.3856        
2.290698846    41717.3195        
2.290696223    41717.2533        
2.290693599    41717.1872        
2.290690975    41717.121         
2.290688352    41717.0549        
2.290685728    41716.9887        
2.290683105    41716.9226        
2.290680481    41716.8564        
2.290677857    41716.7903        
2.290675234    41716.7241        
2.29067261     41716.658         
2.290669987    41716.5918        
2.290667363    41716.5257        
2.290664739    41716.4595        
2.290662116    41716.3934        
2.290659492    41716.3272        
2.290656869    41716.2611        
2.290654245    41716.1949        
2.290651622    41716.1288        
2.290648998    41716.0626        
2.290646375    41715.9965        
2.290643751    41715.9303        
2.290641128    41715.8642        
2.290638504    41715.798         
2.290635881    41715.7319        
2.290633257    41715.6657        
2.290630634    41715.5996        
2.29062801     41715.5334        
2.290625387    41715.4672        
2.290622763    41715.4011        
2.29062014     41715.3349        
2.290617516    41715.2688        
2.290614893    41715.2026        
2.290612269    41715.1365        
2.290609646    41715.0703        
2.290607022    41715.0042        
2.290604399    41714.938         
2.290601775    41714.8719        
2.290599152    41714.8057        
2.290596529    41714.7395        
2.290593905    41714.6734        
2.290591282    41714.6072        
2.290588658    41714.5411        
2.290586035    41714.4749        
2.290583412    41714.4088        
2.290580788    41714.3426        
2.290578165    41714.2764        
2.290575541    41714.2103        
2.290572918    41714.1441        
2.290570295    41714.078         
2.290567671    41714.0118        
2.290565048    41713.9456        
2.290562425    41713.8795        
2.290559801    41713.8133        
2.290557178    41713.7472        
2.290554555    41713.681         
2.290551931    41713.6149        
2.290549308    41713.5487        
2.290546685    41713.4825        
2.290544061    41713.4164        
2.290541438    41713.3502        
2.290538815    41713.2841        
