#wvl [um]      Flux [erg/s/cm]
2.290950745    41723.6099        
2.29094812     41723.5436        
2.290945496    41723.4773        
2.290942872    41723.4111        
2.290940248    41723.3448        
2.290937623    41723.2785        
2.290934999    41723.2122        
2.290932375    41723.1459        
2.290929751    41723.0796        
2.290927127    41723.0134        
2.290924503    41722.9471        
2.290921878    41722.8808        
2.290919254    41722.8145        
2.29091663     41722.7482        
2.290914006    41722.6819        
2.290911382    41722.6156        
2.290908758    41722.5494        
2.290906134    41722.4831        
2.290903509    41722.4168        
2.290900885    41722.3505        
2.290898261    41722.2842        
2.290895637    41722.2179        
2.290893013    41722.1516        
2.290890389    41722.0853        
2.290887765    41722.019         
2.290885141    41721.9527        
2.290882517    41721.8864        
2.290879893    41721.8201        
2.290877269    41721.7538        
2.290874644    41721.6875        
2.29087202     41721.6212        
2.290869396    41721.5549        
2.290866772    41721.4886        
2.290864148    41721.4223        
2.290861524    41721.356         
2.2908589      41721.2897        
2.290856276    41721.2234        
2.290853652    41721.1571        
2.290851028    41721.0908        
2.290848404    41721.0245        
2.29084578     41720.9582        
2.290843156    41720.8919        
2.290840532    41720.8256        
2.290837908    41720.7593        
2.290835284    41720.693         
2.29083266     41720.6267        
2.290830036    41720.5604        
2.290827412    41720.4941        
2.290824789    41720.4277        
2.290822165    41720.3614        
2.290819541    41720.2951        
2.290816917    41720.2288        
2.290814293    41720.1625        
2.290811669    41720.0962        
2.290809045    41720.0299        
2.290806421    41719.9635        
2.290803797    41719.8972        
2.290801173    41719.8309        
2.290798549    41719.7646        
2.290795926    41719.6983        
2.290793302    41719.6319        
2.290790678    41719.5656        
2.290788054    41719.4993        
2.29078543     41719.433         
2.290782806    41719.3666        
2.290780182    41719.3003        
2.290777559    41719.234         
2.290774935    41719.1677        
2.290772311    41719.1013        
2.290769687    41719.035         
2.290767063    41718.9687        
2.29076444     41718.9023        
2.290761816    41718.836         
2.290759192    41718.7697        
2.290756568    41718.7033        
2.290753944    41718.637         
2.290751321    41718.5707        
2.290748697    41718.5043        
2.290746073    41718.438         
2.290743449    41718.3717        
2.290740826    41718.3053        
2.290738202    41718.239         
2.290735578    41718.1726        
2.290732954    41718.1063        
2.290730331    41718.04          
2.290727707    41717.9736        
2.290725083    41717.9073        
2.29072246     41717.8409        
2.290719836    41717.7746        
2.290717212    41717.7082        
2.290714588    41717.6419        
2.290711965    41717.5755        
2.290709341    41717.5092        
2.290706717    41717.4428        
2.290704094    41717.3765        
2.29070147     41717.3101        
2.290698846    41717.2438        
2.290696223    41717.1774        
2.290693599    41717.1111        
2.290690975    41717.0447        
2.290688352    41716.9784        
2.290685728    41716.912         
2.290683105    41716.8456        
2.290680481    41716.7793        
2.290677857    41716.7129        
2.290675234    41716.6465        
2.29067261     41716.5802        
2.290669987    41716.5138        
2.290667363    41716.4475        
2.290664739    41716.3811        
2.290662116    41716.3147        
2.290659492    41716.2483        
2.290656869    41716.182         
2.290654245    41716.1156        
2.290651622    41716.0492        
2.290648998    41715.9829        
2.290646375    41715.9165        
2.290643751    41715.8501        
2.290641128    41715.7837        
2.290638504    41715.7174        
2.290635881    41715.651         
2.290633257    41715.5846        
2.290630634    41715.5182        
2.29062801     41715.4518        
2.290625387    41715.3854        
2.290622763    41715.3191        
2.29062014     41715.2527        
2.290617516    41715.1863        
2.290614893    41715.1199        
2.290612269    41715.0535        
2.290609646    41714.9871        
2.290607022    41714.9207        
2.290604399    41714.8543        
2.290601775    41714.7879        
2.290599152    41714.7215        
2.290596529    41714.6552        
2.290593905    41714.5888        
2.290591282    41714.5224        
2.290588658    41714.456         
2.290586035    41714.3896        
2.290583412    41714.3232        
2.290580788    41714.2567        
2.290578165    41714.1903        
2.290575541    41714.1239        
2.290572918    41714.0575        
2.290570295    41713.9911        
2.290567671    41713.9247        
2.290565048    41713.8583        
2.290562425    41713.7919        
2.290559801    41713.7255        
2.290557178    41713.6591        
2.290554555    41713.5926        
2.290551931    41713.5262        
2.290549308    41713.4598        
2.290546685    41713.3934        
2.290544061    41713.327         
2.290541438    41713.2605        
2.290538815    41713.1941        
2.290536192    41713.1277        
2.290533568    41713.0613        
2.290530945    41712.9948        
2.290528322    41712.9284        
2.290525699    41712.862         
2.290523075    41712.7956        
2.290520452    41712.7291        
2.290517829    41712.6627        
2.290515206    41712.5962        
2.290512582    41712.5298        
2.290509959    41712.4634        
2.290507336    41712.3969        
2.290504713    41712.3305        
2.29050209     41712.264         
2.290499466    41712.1976        
2.290496843    41712.1312        
2.29049422     41712.0647        
2.290491597    41711.9983        
2.290488974    41711.9318        
2.29048635     41711.8654        
2.290483727    41711.7989        
2.290481104    41711.7324        
2.290478481    41711.666         
2.290475858    41711.5995        
2.290473235    41711.5331        
2.290470612    41711.4666        
2.290467988    41711.4001        
2.290465365    41711.3337        
2.290462742    41711.2672        
2.290460119    41711.2008        
2.290457496    41711.1343        
2.290454873    41711.0678        
2.29045225     41711.0013        
2.290449627    41710.9349        
2.290447004    41710.8684        
2.290444381    41710.8019        
2.290441758    41710.7354        
2.290439134    41710.669         
2.290436511    41710.6025        
2.290433888    41710.536         
2.290431265    41710.4695        
2.290428642    41710.403         
2.290426019    41710.3365        
2.290423396    41710.27          
2.290420773    41710.2035        
2.29041815     41710.1371        
2.290415527    41710.0706        
2.290412904    41710.0041        
