#wvl [um]      Flux [erg/s/cm]
8              28239.9963        
7.996801279    26570.4734        
7.993605116    28249.4628        
7.990411506    13210.797         
7.987220447    28090.1944        
7.984031936    17601.1592        
7.98084597     27351.7864        
7.977662545    28199.2772        
7.974481659    28068.393         
7.971303308    26481.6505        
7.96812749     28378.7822        
7.964954202    28181.0366        
7.961783439    26211.6209        
7.958615201    28170.6858        
7.955449483    27969.1544        
7.952286282    28446.5147        
7.949125596    23323.29          
7.945967422    28469.0112        
7.942811755    28469.0253        
7.939658595    28186.8699        
7.936507937    28318.6303        
7.933359778    28530.9966        
7.930214116    17619.2627        
7.927070947    28480.2752        
7.923930269    22744.7791        
7.920792079    28380.8305        
7.917656374    19645.3246        
7.91452315     28613.8715        
7.911392405    28471.0846        
7.908264136    28412.3985        
7.90513834     25450.072         
7.902015014    28219.4187        
7.898894155    27751.0886        
7.89577576     24230.5665        
7.892659826    28710.1076        
7.889546351    28618.6798        
7.886435331    28616.2283        
7.883326764    28570.4606        
7.880220646    28567.366         
7.877116975    28647.7578        
7.874015748    27790.2733        
7.870916962    28609.1417        
7.867820614    28491.9812        
7.864726701    28695.7333        
7.86163522     28715.6141        
7.858546169    28711.7158        
7.855459544    26210.0916        
7.852375344    24033.8809        
7.849293564    28828.4141        
7.846214202    28854.207         
7.843137255    28717.5244        
7.840062721    28456.2936        
7.836990596    28956.1002        
7.833920877    28284.4238        
7.830853563    28182.7258        
7.82778865     28657.4741        
7.824726135    28926.5237        
7.821666015    28764.3242        
7.818608288    24905.8831        
7.81555295     29053.1802        
7.8125         29059.437         
7.809449434    26221.7864        
7.806401249    29095.2204        
7.803355443    28251.0433        
7.800312012    27934.7623        
7.797270955    27826.2286        
7.794232268    29128.1002        
7.791195949    28966.5999        
7.788161994    29005.2237        
7.785130401    29189.8134        
7.782101167    29139.265         
7.77907429     29154.8461        
7.776049767    29192.2829        
7.773027594    29008.5006        
7.77000777     28941.7366        
7.766990291    26740.5772        
7.763975155    28931.5861        
7.760962359    29285.9349        
7.757951901    26485.3243        
7.754943777    28740.1494        
7.751937984    29284.6555        
7.748934522    29247.926         
7.745933385    26528.1002        
7.742934572    29323.4728        
7.73993808     29365.388         
7.736943907    28949.5835        
7.733952049    29281.0439        
7.730962505    29376.5509        
7.72797527     29426.236         
7.724990344    29460.6125        
7.722007722    28962.9434        
7.719027403    29460.5941        
7.716049383    28302.8893        
7.71307366     29518.0056        
7.710100231    29428.1898        
7.707129094    29406.597         
7.704160247    29267.9509        
7.701193685    29549.0987        
7.698229407    29422.3222        
7.695267411    29460.6752        
7.692307692    29421.69          
7.68935025     29613.164         
7.686395081    28268.1718        
7.683442182    29605.1093        
7.680491551    29667.9099        
7.677543186    29516.2182        
7.674597084    29239.1084        
7.671653241    19105.5427        
7.668711656    29447.0687        
7.665772327    28454.1019        
7.662835249    29749.2048        
7.659900421    29752.5515        
7.656967841    29766.1772        
7.654037505    29631.507         
7.651109411    29517.8204        
7.648183556    29649.203         
7.645259939    29827.7605        
7.642338556    29670.0589        
7.639419404    23496.3903        
7.636502482    29490.9355        
7.633587786    14674.5964        
7.630675315    29701.2061        
7.627765065    29790.5695        
7.624857034    29817.8623        
7.62195122     29814.9759        
7.619047619    28401.0616        
7.61614623     29819.7802        
7.61324705     29978.9288        
7.610350076    19967.155         
7.607455306    29757.0609        
7.604562738    23230.586         
7.601672368    30012.3625        
7.598784195    30046.5335        
7.595898215    29856.8513        
