#wvl [um]      Flux [erg/s/cm]
8              28239.9989        
7.998720205    27885.8614        
7.997440819    28003.7051        
7.996161842    28210.9086        
7.994883275    21897.4732        
7.993605116    28249.2131        
7.992327366    28144.689         
7.991050024    27417.2546        
7.98977309     22954.3998        
7.988496565    25514.7979        
7.987220447    28090.2439        
7.985944737    28151.4258        
7.984669435    28228.9202        
7.983394539    28104.1284        
7.982120051    27902.9788        
7.98084597     27371.9553        
7.979572295    27319.947         
7.978299027    28333.1156        
7.977026165    28233.424         
7.975753709    28192.8254        
7.974481659    28058.4082        
7.973210014    26874.7604        
7.971938776    26954.6894        
7.970667942    28366.4303        
7.969397514    28156.1571        
7.96812749     28378.7824        
7.966857871    28143.8971        
7.965588657    28345.3395        
7.964319847    28315.3573        
7.963051441    28400.5223        
7.961783439    26189.7042        
7.960515841    17833.4152        
7.959248647    28241.2539        
7.957981856    28423.0783        
7.956715468    28251.2747        
7.955449483    27992.4044        
7.954183901    28289.3759        
7.952918721    24430.0746        
7.951653944    28312.7748        
7.950389569    28391.4326        
7.949125596    23373.0505        
7.947862025    28049.2654        
7.946598856    28196.0569        
7.945336088    28431.6001        
7.944073721    28113.2652        
7.942811755    28472.2472        
7.941550191    15244.7627        
7.940289027    27306.4856        
7.939028263    28506.0197        
7.9377679      27883.5406        
7.936507937    28316.0289        
7.935248373    28407.3934        
7.93398921     25331.3322        
7.932730446    19067.8151        
7.931472081    28372.6711        
7.930214116    17590.5706        
7.928956549    22629.6397        
7.927699382    28433.2594        
7.926442613    21127.0048        
7.925186242    28474.4327        
7.923930269    22866.7671        
7.922674695    28540.9893        
7.921419518    26393.3911        
7.920164739    28359.0311        
7.918910358    28592.1365        
7.917656374    19614.0471        
7.916402787    28524.9873        
7.915149596    28610.5532        
7.913896803    16329.3938        
7.912644406    28231.8652        
7.911392405    28474.2995        
7.910140801    28493.2706        
7.908889592    28638.344         
7.907638779    24354.7922        
7.906388362    28575.1877        
7.90513834     25467.5846        
7.903888713    27890.938         
7.902639482    27239.7168        
7.901390645    28524.8477        
7.900142203    23631.1553        
7.898894155    27755.9681        
7.897646501    28416.7243        
7.896399242    28103.0755        
7.895152376    27494.0161        
7.893905905    28458.914         
7.892659826    28710.0178        
7.891414141    28667.2894        
7.89016885     28721.4537        
7.888923951    28481.2646        
7.887679445    28076.6101        
7.886435331    28614.3227        
7.88519161     28680.5134        
7.883948281    28462.4897        
7.882705344    28556.3334        
7.881462799    28484.1387        
7.880220646    28562.3249        
7.878978884    15243.0991        
7.877737514    28151.3527        
7.876496534    26739.1799        
7.875255946    26375.1976        
7.874015748    27797.1402        
7.872775941    28678.3598        
7.871536524    28707.3104        
7.870297497    28662.0151        
7.869058861    28574.899         
7.867820614    28491.3034        
7.866582756    28609.6763        
7.865345289    28820.8428        
7.86410821     28672.1712        
7.862871521    28635.3822        
7.86163522     28715.5488        
7.860399308    25827.7504        
7.859163785    28647.5843        
7.85792865     28680.5798        
7.856693903    28603.8705        
7.855459544    26204.2368        
7.854225573    28576.0324        
7.85299199     28691.3656        
7.851758794    28685.5384        
7.850525985    28534.2617        
7.849293564    28829.2724        
7.848061529    28733.1116        
7.846829881    27947.7831        
7.845598619    28870.736         
7.844367744    23706.1342        
7.843137255    28716.8979        
7.841907152    28850.1365        
7.840677435    28552.5249        
7.839448103    28666.3959        
