#wvl [um]      Flux [erg/s/cm]
8              28240.0016        
7.999360051    22902.9748        
7.998720205    27881.7698        
7.998080461    28118.2573        
7.997440819    27999.8948        
7.996801279    26595.6006        
7.996161842    28211.0958        
7.995522507    27275.736         
7.994883275    21930.7097        
7.994244144    25887.3531        
7.993605116    28249.3727        
7.99296619     27570.4915        
7.992327366    28144.9974        
7.991688644    26938.5811        
7.991050024    27407.8853        
7.990411506    13128.6361        
7.98977309     22880.5651        
7.989134777    27824.5068        
7.988496565    25545.1637        
7.987858455    28173.4756        
7.987220447    28090.1564        
7.986582541    28097.0559        
7.985944737    28152.6031        
7.985307035    28074.4444        
7.984669435    28228.652         
7.984031936    17520.8003        
7.983394539    28099.1715        
7.982757244    28218.4688        
7.982120051    27897.0023        
7.98148296     25102.7323        
7.98084597     27376.0445        
7.980209081    28258.6212        
7.979572295    27312.3187        
7.97893561     27086.1998        
7.978299027    28333.1679        
7.977662545    28192.7432        
7.977026165    28235.2286        
7.976389886    28129.7846        
7.975753709    28190.4034        
7.975117633    28117.8709        
7.974481659    28035.2266        
7.973845786    28137.3223        
7.973210014    26845.2562        
7.972574344    26894.3199        
7.971938776    26945.6676        
7.971303308    26446.833         
7.970667942    28366.413         
7.970032677    28245.8851        
7.969397514    28156.1997        
7.968762451    27710.7298        
7.96812749     28378.7824        
7.96749263     28262.1447        
7.966857871    28145.2857        
7.966223214    21719.0562        
7.965588657    28344.922         
7.964954202    28181.3625        
7.964319847    28315.4366        
7.963685594    28398.1348        
7.963051441    28400.4917        
7.96241739     11937.7093        
7.961783439    26180.8993        
7.96114959     25792.9079        
7.960515841    17883.4514        
7.959882194    28414.7993        
7.959248647    28239.732         
7.958615201    28179.131         
7.957981856    28423.0775        
7.957348611    23285.5725        
7.956715468    28252.5619        
7.956082425    28193.59          
7.955449483    27987.5696        
7.954816641    28385.9138        
7.954183901    28286.8643        
7.953551261    28434.502         
7.952918721    24379.237         
7.952286282    28446.4859        
7.951653944    28314.5327        
7.951021706    28098.5498        
7.950389569    28391.8667        
7.949757532    28060.9549        
7.949125596    23368.8548        
7.94849376     23952.8592        
7.947862025    28048.6652        
7.94723039     28298.4241        
7.946598856    28200.087         
7.945967422    28468.87          
7.945336088    28431.7944        
7.944704854    25617.3592        
7.944073721    28109.3583        
7.943442688    28324.8355        
7.942811755    28471.7403        
7.942180923    27780.8946        
7.941550191    15240.0653        
7.940919558    28495.3918        
7.940289027    27306.1069        
7.939658595    28187.276         
7.939028263    28506.0197        
7.938398031    27933.1601        
7.9377679      27882.5294        
7.937137868    28226.3575        
7.936507937    28316.6681        
7.935878105    28154.0452        
7.935248373    28406.4669        
7.934618742    16054.3692        
7.93398921     25321.609         
7.933359778    28530.9966        
7.932730446    19049.418         
7.932101214    14818.4688        
7.931472081    28375.035         
7.930843049    28353.4792        
7.930214116    17621.0185        
7.929585283    28272.7264        
7.928956549    22532.2122        
7.928327916    28517.7934        
7.927699382    28433.6414        
7.927070947    28480.3001        
7.926442613    21115.5728        
7.925814377    25882.0553        
7.925186242    28471.9577        
7.924558206    28569.6844        
7.923930269    22786.7201        
7.923302432    28452.1492        
7.922674695    28538.8299        
7.922047057    28396.3873        
7.921419518    26381.2924        
7.920792079    28382.3731        
7.920164739    28359.8595        
7.919537499    28502.5738        
7.918910358    28592.1686        
7.918283316    28400.7773        
7.917656374    19648.6192        
7.917029531    28007.1297        
7.916402787    28526.5936        
7.915776142    28028.9732        
7.915149596    28610.5531        
7.91452315     28613.8715        
7.913896803    16377.0552        
7.913270555    28222.4987        
7.912644406    28240.5679        
7.912018356    28414.7257        
7.911392405    28473.6611        
7.910766553    28145.3579        
7.910140801    28493.0323        
7.909515147    23754.3825        
7.908889592    28638.3171        
7.908264136    28410.4668        
7.907638779    24313.4475        
7.907013521    28458.0151        
7.906388362    28576.6154        
7.905763301    28489.5697        
7.90513834     25454.8086        
7.904513477    28657.1798        
7.903888713    27897.179         
7.903264048    28478.9114        
7.902639482    27243.2945        
7.902015014    28189.3047        
7.901390645    28524.9625        
7.900766374    28521.2329        
7.900142203    23593.7966        
7.899518129    28545.4183        
7.898894155    27741.8849        
7.898270279    28519.3668        
7.897646501    28416.1204        
7.897022822    28049.1329        
7.896399242    28082.6373        
7.89577576     23916.7496        
7.895152376    27476.8171        
7.894529091    28483.4885        
7.893905905    28457.7374        
7.893282816    28707.6597        
7.892659826    28709.9382        
7.892036935    21188.0231        
7.891414141    28667.3644        
7.890791446    25780.3797        
7.89016885     28721.4538        
7.889546351    28620.8744        
7.888923951    28482.7844        
7.888301649    28530.5262        
7.887679445    28073.5129        
7.887057339    22368.5296        
7.886435331    28611.8408        
7.885813422    28627.9004        
7.88519161     28679.6811        
7.884569897    22623.4532        
7.883948281    28462.088         
7.883326764    28563.8017        
7.882705344    28555.3068        
7.882084023    28694.5785        
7.881462799    28481.8051        
7.880841674    28576.077         
7.880220646    28560.0056        
7.879599716    28631.1026        
7.878978884    15220.0922        
7.87835815     27056.7469        
7.877737514    28140.491         
7.877116975    28651.5968        
7.876496534    26740.0571        
7.875876191    28713.7345        
7.875255946    26363.0107        
7.874635798    28790.1258        
7.874015748    27799.4946        
7.873395796    28720.9976        
7.872775941    28676.5783        
7.872156184    28567.6517        
7.871536524    28707.1795        
7.870916962    28607.8585        
7.870297497    28662.7292        
7.86967813     28811.2361        
7.869058861    28573.676         
7.868439688    28686.6795        
7.867820614    28490.9904        
7.867201636    24444.6206        
7.866582756    28609.3924        
7.865963974    28646.7361        
7.865345289    28820.8842        
7.864726701    28703.5706        
7.86410821     28670.7004        
7.863489817    28816.2069        
7.862871521    28631.62          
7.862253322    14235.8875        
7.86163522     28716.2112        
7.861017216    27949.6669        
